CD_MUN;NM_MUN; V06001 ; V06002 ; V06003 ; V06004 ; V06005 
1304203;Tefé; 17.447 ; 73.474 ; 6 ; 1.823 ; 151.503.917 
3157005;Salinas; 14.892 ; 40.078 ; 2 ; 1.823 ; 7.637.357 
3168408;Tarumirim; 5.230 ; 14.622 ; 2 ; 1.822 ; 3.672.544 
2306256;Itaitinga; 19.521 ; 55.943 ; 2 ; 1.821 ; 4.659.168 
2905206;Caetité; 17.666 ; 51.879 ; 2 ; 1.821 ; 142.501.727 
3160009;Santo Antônio do Aventureiro; 1.455 ; 3.768 ; 2 ; 1.820 ; 4.641.561 
3148301;Paula Cândido; 3.092 ; 8.632 ; 2 ; 1.819 ; 4.607.375 
4108551;Godoy Moreira; 1.184 ; 2.977 ; 1 ; 1.818 ; 4.183.884 
1400175;Cantá; 5.428 ; 18.556 ; 5 ; 1.817 ; 6.164.818 
1508050;Trairão; 4.684 ; 15.201 ; 3 ; 1.816 ; 4.651.660 
2613909;Serra Talhada; 32.412 ; 92.113 ; 2 ; 1.815 ; 7.129.493 
2604007;Carpina; 27.652 ; 79.059 ; 2 ; 1.814 ; 5.171.600 
1720937;Taipas do Tocantins; 680 ; 2.019 ; 2 ; 1.814 ; 5.805.872 
5213772;Montividiu do Norte; 1.510 ; 3.775 ; 2 ; 1.814 ; 2.362.992 
4100905;Amaporã; 1.733 ; 4.752 ; 2 ; 1.814 ; 1.944.237 
1710904;Itapiratins; 1.274 ; 3.575 ; 2 ; 1.813 ; 15.272.499 
3105004;Baldim; 2.935 ; 7.435 ; 2 ; 1.813 ; 5.043.434 
3522653;Itapirapuã Paulista; 1.559 ; 4.305 ; 2 ; 1.813 ; 3.464.662 
3161502;São Geraldo; 3.943 ; 10.256 ; 2 ; 1.813 ; 4.452.538 
4116604;Nova América da Colina; 1.164 ; 3.280 ; 2 ; 1.810 ; 2.700.798 
3304144;Queimados; 51.216 ; 140.325 ; 2 ; 1.810 ; 3.608.243 
1703107;Barrolândia; 1.751 ; 4.792 ; 2 ; 1.810 ; 8.621.502 
1712504;Marianópolis do Tocantins; 1.594 ; 4.533 ; 2 ; 1.809 ; 4.060.438 
3120839;Cuparaque; 1.608 ; 3.980 ; 2 ; 1.809 ; 4.136.071 
1200450;Senador Guiomard; 6.961 ; 20.993 ; 2 ; 1.808 ; 7.149.203 
3161056;São Félix de Minas; 1.250 ; 3.200 ; 2 ; 1.808 ; 15.301.301 
2506301;Guarabira; 19.739 ; 57.008 ; 2 ; 1.807 ; 5.864.506 
2109106;Presidente Dutra; 14.340 ; 45.038 ; 2 ; 1.807 ; 5.682.447 
3171402;Vieiras; 1.418 ; 3.689 ; 2 ; 1.807 ; 5.257.505 
3554607;Timburi; 975 ; 2.451 ; 2 ; 1.807 ; 2.838.289 
3543006;Ribeirão Branco; 6.565 ; 18.618 ; 2 ; 1.806 ; 3.843.296 
3542305;Redenção da Serra; 1.680 ; 4.493 ; 2 ; 1.805 ; 4.123.962 
1502939;Dom Eliseu; 15.347 ; 58.380 ; 5 ; 1.805 ; 72.808.353 
4122172;Rio Branco do Ivaí; 1.372 ; 3.794 ; 2 ; 1.804 ; 4.588.161 
1600105;Amapá; 2.054 ; 7.908 ; 5 ; 1.804 ; 7.871.419 
2802908;Itabaiana; 37.876 ; 103.200 ; 2 ; 1.804 ; 34.169.649 
3160801;São Bento Abade; 1.593 ; 4.703 ; 2 ; 1.804 ; 2.415.593 
2904605;Brumado; 24.535 ; 70.462 ; 2 ; 1.803 ; 6.278.070 
3140902;Matipó; 6.209 ; 18.482 ; 2 ; 1.803 ; 8.519.189 
3150406;Piedade dos Gerais; 1.963 ; 4.961 ; 2 ; 1.803 ; 4.158.335 
3148400;Paulistas; 1.522 ; 4.367 ; 2 ; 1.802 ; 15.240.276 
3551207;Sarutaiá; 1.362 ; 3.660 ; 2 ; 1.801 ; 2.181.328 
3158706;Santana do Garambéu; 779 ; 2.135 ; 2 ; 1.799 ; 5.530.412 
3203601;Mucurici; 2.119 ; 5.466 ; 2 ; 1.799 ; 9.591.544 
1715259;Novo Jardim; 704 ; 2.210 ; 3 ; 1.798 ; 2.786.174 
3157252;Santa Bárbara do Leste; 3.066 ; 8.440 ; 2 ; 1.798 ; 4.790.348 
1705607;Conceição do Tocantins; 1.295 ; 3.874 ; 3 ; 1.795 ; 4.562.719 
5221080;Teresina de Goiás; 917 ; 2.690 ; 3 ; 1.795 ; 5.916.773 
1200385;Plácido de Castro; 5.552 ; 16.540 ; 2 ; 1.795 ; 19.470.628 
1506500;Santa Izabel do Pará; 21.487 ; 66.473 ; 2 ; 1.794 ; 94.610.393 
3125903;Ferros; 3.647 ; 9.551 ; 2 ; 1.790 ; 3.962.181 
2307601;Limoeiro do Norte; 21.419 ; 59.450 ; 2 ; 1.790 ; 5.538.894 
1701002;Ananás; 3.182 ; 10.151 ; 3 ; 1.789 ; 5.060.692 
3159506;Santa Rita do Itueto; 2.203 ; 5.826 ; 2 ; 1.789 ; 6.039.244 
5216908;Pilar de Goiás; 893 ; 2.328 ; 2 ; 1.788 ; 1.586.717 
3165602;Senador Cortes; 798 ; 2.229 ; 2 ; 1.787 ; 2.552.032 
3122900;Dona Euzébia; 2.164 ; 6.092 ; 2 ; 1.787 ; 2.747.499 
2925204;Pojuca; 11.840 ; 32.111 ; 2 ; 1.786 ; 4.228.495 
3107307;Bocaiúva; 16.835 ; 47.868 ; 2 ; 1.786 ; 4.177.560 
2513406;Santa Luzia; 5.256 ; 14.886 ; 2 ; 1.784 ; 5.586.792 
2925501;Prado; 11.468 ; 34.518 ; 3 ; 1.784 ; 4.928.280 
3157336;Santa Cruz de Minas; 2.944 ; 8.103 ; 2 ; 1.784 ; 2.280.607 
2612208;Salgueiro; 20.386 ; 61.929 ; 2 ; 1.783 ; 6.337.507 
3113800;Carmésia; 910 ; 2.605 ; 2 ; 1.782 ; 1.933.020 
2303709;Caucaia; 120.617 ; 354.781 ; 2 ; 1.782 ; 49.460.656 
3203163;Laranja da Terra; 4.210 ; 11.092 ; 1 ; 1.782 ; 3.544.846 
1501725;Brasil Novo; 7.189 ; 24.592 ; 3 ; 1.781 ; 8.994.973 
3170057;Ubaporanga; 4.666 ; 12.999 ; 2 ; 1.780 ; 3.062.837 
2516201;Sousa; 22.551 ; 66.913 ; 2 ; 1.778 ; 10.107.642 
5213855;Morro Agudo de Goiás; 976 ; 2.427 ; 2 ; 1.777 ; 2.938.692 
2930105;Senhor do Bonfim; 26.895 ; 74.355 ; 2 ; 1.776 ; 6.289.102 
2414308;Timbaúba dos Batistas; 844 ; 2.344 ; 2 ; 1.776 ; 2.809.241 
5208301;Divinópolis de Goiás; 1.645 ; 4.457 ; 2 ; 1.775 ; 5.485.326 
1302207;Juruá; 2.515 ; 10.659 ; 5 ; 1.775 ; 629.714.181 
3147501;Passabém; 610 ; 1.593 ; 2 ; 1.774 ; 4.132.442 
2919926;Madre de Deus; 6.773 ; 18.406 ; 2 ; 1.772 ; 2.927.988 
3169703;Turmalina; 7.414 ; 19.858 ; 2 ; 1.772 ; 4.638.371 
3145703;Oliveira Fortes; 758 ; 2.027 ; 2 ; 1.772 ; 2.356.289 
2411809;São Fernando; 1.242 ; 3.492 ; 2 ; 1.772 ; 3.968.850 
5212006;Jaupaci; 1.137 ; 2.837 ; 1 ; 1.772 ; 1.863.047 
3104809;Augusto de Lima; 1.707 ; 4.515 ; 2 ; 1.772 ; 21.804.695 
2412401;São José do Seridó; 1.546 ; 4.539 ; 2 ; 1.771 ; 3.448.003 
1507953;Tailândia; 21.583 ; 72.351 ; 3 ; 1.771 ; 17.981.186 
2932804;Utinga; 5.926 ; 16.253 ; 2 ; 1.771 ; 1.103.739.240 
3132701;Itambacuri; 7.402 ; 20.820 ; 2 ; 1.770 ; 8.947.547 
4300638;Amaral Ferrador; 2.009 ; 5.278 ; 2 ; 1.769 ; 5.618.580 
2602902;Cabo de Santo Agostinho; 71.704 ; 202.733 ; 2 ; 1.767 ; 6.925.663 
3132503;Itamarandiba; 11.693 ; 32.772 ; 2 ; 1.767 ; 9.335.233 
3170800;Várzea da Palma; 12.988 ; 33.480 ; 2 ; 1.766 ; 6.218.970 
2411205;Santa Cruz; 12.786 ; 37.279 ; 2 ; 1.766 ; 4.840.484 
3136108;Joanésia; 1.681 ; 4.323 ; 2 ; 1.766 ; 1.516.550 
2400109;Acari; 3.810 ; 10.556 ; 2 ; 1.765 ; 3.270.512 
3144359;Naque; 2.180 ; 6.299 ; 2 ; 1.765 ; 2.909.530 
2920304;Malhada de Pedras; 2.989 ; 8.670 ; 2 ; 1.764 ; 496.460.650 
1703602;Brasilândia do Tocantins; 689 ; 1.974 ; 2 ; 1.763 ; 4.448.844 
2301406;Aratuba; 3.579 ; 11.217 ; 2 ; 1.762 ; 929.601.818 
2906501;Candeias; 26.437 ; 72.308 ; 2 ; 1.761 ; 63.829.581 
3122108;Divino das Laranjeiras; 1.646 ; 4.170 ; 2 ; 1.760 ; 2.690.967 
3119005;Cordislândia; 1.147 ; 3.175 ; 2 ; 1.760 ; 4.376.357 
2410256;Porto do Mangue; 1.734 ; 5.206 ; 2 ; 1.759 ; 391.587.832 
3127602;Gouveia; 4.003 ; 11.296 ; 2 ; 1.759 ; 4.432.488 
3543501;Riversul; 2.115 ; 5.593 ; 2 ; 1.758 ; 3.795.493 
1718402;Presidente Kennedy; 1.066 ; 3.045 ; 2 ; 1.758 ; 2.226.068 
1200013;Acrelândia; 4.461 ; 13.978 ; 3 ; 1.758 ; 5.268.462 
1600279;Laranjal do Jari; 10.319 ; 35.006 ; 4 ; 1.757 ; 9.176.867 
5006358;Paranhos; 3.632 ; 12.728 ; 4 ; 1.756 ; 5.888.189 
1709807;Ipueiras; 563 ; 1.586 ; 2 ; 1.756 ; 3.230.113 
3118502;Consolação; 622 ; 1.552 ; 2 ; 1.756 ; 1.681.049 
3163805;São Miguel do Anta; 2.276 ; 6.330 ; 2 ; 1.756 ; 3.426.481 
2914901;Itacaré; 9.879 ; 27.449 ; 3 ; 1.756 ; 4.782.023 
5106851;Porto Estrela; 1.175 ; 3.215 ; 2 ; 1.755 ; 2.092.156 
3108800;Braúnas; 1.604 ; 4.437 ; 2 ; 1.755 ; 4.674.605 
2916401;Itapetinga; 24.058 ; 65.763 ; 2 ; 1.754 ; 5.063.604 
2305506;Iguatu; 34.952 ; 97.960 ; 2 ; 1.753 ; 12.164.472 
3158805;Santana do Jacaré; 1.625 ; 4.185 ; 2 ; 1.753 ; 1.858.745 
3140530;Martins Soares; 2.997 ; 8.392 ; 2 ; 1.752 ; 14.070.483 
1504976;Nova Ipixuna; 4.571 ; 13.903 ; 3 ; 1.752 ; 4.044.886 
2302503;Brejo Santo; 17.016 ; 50.999 ; 2 ; 1.752 ; 5.168.006 
2404804;Ipueira; 777 ; 2.035 ; 2 ; 1.751 ; 3.136.974 
2913903;Ipiaú; 14.843 ; 40.553 ; 2 ; 1.751 ; 40.168.369 
3156205;Rochedo de Minas; 836 ; 2.290 ; 2 ; 1.750 ; 2.544.622 
1713957;Muricilândia; 1.178 ; 3.353 ; 3 ; 1.750 ; 3.880.385 
2412005;São Gonçalo do Amarante; 39.821 ; 115.681 ; 2 ; 1.749 ; 3.277.189 
3148806;Pedra do Anta; 1.265 ; 3.309 ; 2 ; 1.749 ; 5.408.878 
3123403;Doresópolis; 577 ; 1.461 ; 2 ; 1.749 ; 1.529.726 
1508126;Ulianópolis; 9.695 ; 37.838 ; 4 ; 1.749 ; 6.068.442 
2915601;Itamaraju; 21.747 ; 59.498 ; 2 ; 1.748 ; 14.184.779 
1703883;Carmolândia; 747 ; 2.198 ; 2 ; 1.747 ; 2.796.981 
1708304;Goianorte; 1.691 ; 4.738 ; 2 ; 1.746 ; 5.043.197 
3122603;Dom Joaquim; 1.725 ; 4.887 ; 2 ; 1.746 ; 2.555.633 
2920700;Maraú; 8.580 ; 24.459 ; 3 ; 1.744 ; 5.060.425 
2307254;Jijoca de Jericoacoara; 8.794 ; 25.469 ; 2 ; 1.744 ; 5.636.266 
3150158;Piedade de Caratinga; 3.187 ; 8.520 ; 2 ; 1.744 ; 6.978.610 
2400208;Açu; 19.230 ; 56.422 ; 2 ; 1.743 ; 4.933.383 
1718881;Santa Maria do Tocantins; 922 ; 2.657 ; 2 ; 1.743 ; 3.015.946 
1200054;Assis Brasil; 2.408 ; 7.984 ; 3 ; 1.741 ; 3.674.520 
1718451;Pugmil; 785 ; 2.187 ; 2 ; 1.741 ; 5.278.909 
2912806;Ibirapuã; 3.218 ; 8.884 ; 2 ; 1.738 ; 7.084.039 
3168002;Taiobeiras; 11.732 ; 32.892 ; 2 ; 1.738 ; 6.247.708 
2210607;São Raimundo Nonato; 13.117 ; 38.843 ; 2 ; 1.738 ; 7.120.465 
2403608;Extremoz; 20.470 ; 61.561 ; 2 ; 1.737 ; 3.560.238 
2307650;Maracanaú; 79.664 ; 234.292 ; 2 ; 1.737 ; 17.029.953 
3153202;Presidente Juscelino; 1.315 ; 3.465 ; 2 ; 1.737 ; 4.652.661 
1504422;Marituba; 35.861 ; 110.531 ; 2 ; 1.737 ; 57.813.553 
3527801;Lupércio; 1.472 ; 3.981 ; 2 ; 1.736 ; 1.792.808 
1506187;Rondon do Pará; 15.285 ; 52.884 ; 4 ; 1.735 ; 5.309.973 
1400308;Mucajaí; 5.317 ; 17.821 ; 3 ; 1.734 ; 7.124.328 
4311429;Lajeado do Bugre; 983 ; 2.598 ; 2 ; 1.734 ; 8.938.013 
3150000;Pescador; 1.270 ; 3.488 ; 2 ; 1.734 ; 3.749.212 
1502954;Eldorado do Carajás; 8.905 ; 28.117 ; 3 ; 1.733 ; 4.221.940 
3100401;Acaiaca; 1.507 ; 3.909 ; 2 ; 1.733 ; 2.842.500 
2112209;Timon; 54.192 ; 173.728 ; 3 ; 1.732 ; 4.566.066 
3117405;Conceição de Ipanema; 1.680 ; 4.405 ; 2 ; 1.731 ; 2.612.721 
3113107;Caranaíba; 1.047 ; 2.933 ; 2 ; 1.731 ; 4.023.618 
1400233;Caroebe; 3.109 ; 10.412 ; 3 ; 1.731 ; 3.379.268 
3164803;São Sebastião do Rio Preto; 474 ; 1.259 ; 2 ; 1.731 ; 3.221.085 
1400605;São Luiz; 2.260 ; 7.127 ; 3 ; 1.730 ; 4.510.753 
3103009;Antônio Dias; 3.210 ; 9.205 ; 2 ; 1.730 ; 1.747.995 
5209903;Iaciara; 3.540 ; 10.498 ; 2 ; 1.730 ; 9.350.440 
3141504;Mendes Pimentel; 2.240 ; 5.606 ; 1 ; 1.728 ; 3.064.516 
3148707;Pedra Azul; 7.428 ; 24.163 ; 3 ; 1.728 ; 6.088.685 
4123956;Santa Mônica; 1.249 ; 3.349 ; 2 ; 1.727 ; 2.904.750 
2517100;Várzea; 991 ; 2.665 ; 2 ; 1.726 ; 3.106.983 
3141603;Mercês; 4.065 ; 10.325 ; 2 ; 1.726 ; 5.166.919 
1600204;Calçoene; 2.772 ; 10.406 ; 5 ; 1.725 ; 5.217.039 
3517604;Guapiara; 6.156 ; 17.056 ; 2 ; 1.725 ; 3.706.999 
1716307;Pau D'Arco; 1.372 ; 4.040 ; 2 ; 1.724 ; 3.091.001 
1600535;Porto Grande; 5.007 ; 17.777 ; 4 ; 1.723 ; 5.201.977 
3101805;Alpercata; 2.751 ; 6.832 ; 2 ; 1.723 ; 4.544.217 
1506203;Salinópolis; 13.482 ; 44.544 ; 3 ; 1.722 ; 5.657.920 
3102050;Alto Caparaó; 2.175 ; 5.750 ; 2 ; 1.721 ; 4.081.549 
3135209;Januária; 21.434 ; 64.767 ; 3 ; 1.719 ; 5.012.065 
3132602;Itamarati de Minas; 1.385 ; 3.686 ; 2 ; 1.718 ; 2.261.804 
2412104;São João do Sabugi; 2.256 ; 5.954 ; 2 ; 1.714 ; 4.122.586 
2202208;Campo Maior; 15.482 ; 45.638 ; 2 ; 1.714 ; 4.765.393 
1701051;Angico; 894 ; 2.872 ; 2 ; 1.713 ; 2.499.582 
2201150;Baixa Grande do Ribeiro; 3.883 ; 13.235 ; 2 ; 1.713 ; 7.859.088 
2613701;São Lourenço da Mata; 39.422 ; 111.032 ; 2 ; 1.713 ; 51.146.136 
3117207;Conceição das Pedras; 1.019 ; 2.772 ; 2 ; 1.711 ; 2.079.883 
3138674;Luisburgo; 2.436 ; 6.946 ; 2 ; 1.711 ; 3.228.084 
3202553;Ibitirama; 3.389 ; 9.512 ; 2 ; 1.711 ; 11.027.327 
3106804;Bias Fortes; 1.275 ; 3.355 ; 2 ; 1.709 ; 4.756.654 
1500131;Abel Figueiredo; 2.000 ; 6.125 ; 3 ; 1.708 ; 3.650.889 
1720309;São Sebastião do Tocantins; 1.235 ; 4.100 ; 3 ; 1.708 ; 10.821.764 
3123700;Engenheiro Caldas; 4.718 ; 13.602 ; 2 ; 1.707 ; 2.136.206 
1703701;Brejinho de Nazaré; 1.709 ; 4.723 ; 2 ; 1.707 ; 6.595.558 
5212709;Mambaí; 2.601 ; 8.107 ; 2 ; 1.705 ; 8.185.511 
3103306;Aracitaba; 854 ; 2.046 ; 1 ; 1.705 ; 1.126.771 
2408508;Ouro Branco; 1.770 ; 4.908 ; 2 ; 1.705 ; 5.423.210 
2928901;São Desidério; 10.427 ; 32.641 ; 2 ; 1.703 ; 6.139.485 
2805703;Propriá; 9.183 ; 26.548 ; 2 ; 1.703 ; 4.089.773 
3305752;Tanguá; 11.538 ; 30.985 ; 2 ; 1.701 ; 3.569.196 
2907509;Catu; 18.304 ; 48.122 ; 2 ; 1.701 ; 4.887.845 
3300456;Belford Roxo; 180.887 ; 482.674 ; 2 ; 1.700 ; 6.820.267 
3163409;São José do Goiabal; 1.982 ; 5.388 ; 2 ; 1.700 ; 2.210.950 
1501576;Bom Jesus do Tocantins; 5.087 ; 17.851 ; 4 ; 1.700 ; 4.923.955 
2202901;Corrente; 8.572 ; 27.170 ; 3 ; 1.699 ; 6.054.738 
5206800;Damolândia; 1.090 ; 2.717 ; 1 ; 1.697 ; 1.324.631 
3109204;Buenópolis; 3.424 ; 9.090 ; 2 ; 1.697 ; 4.213.592 
1712157;Lavandeira; 586 ; 1.626 ; 2 ; 1.696 ; 3.388.232 
2923001;Nova Viçosa; 13.677 ; 39.418 ; 2 ; 1.696 ; 5.356.255 
3144904;Nova Módica; 1.414 ; 3.661 ; 2 ; 1.696 ; 3.868.065 
1706001;Couto Magalhães; 1.845 ; 5.327 ; 2 ; 1.696 ; 4.028.082 
2402402;Carnaúba dos Dantas; 2.800 ; 7.970 ; 2 ; 1.696 ; 4.720.846 
1506195;Rurópolis; 9.079 ; 35.625 ; 5 ; 1.696 ; 6.163.646 
2411429;Santana do Seridó; 921 ; 2.692 ; 2 ; 1.695 ; 3.489.092 
2903904;Bom Jesus da Lapa; 20.918 ; 65.227 ; 3 ; 1.694 ; 6.256.206 
3131802;Itabirinha; 3.915 ; 10.351 ; 2 ; 1.694 ; 7.311.998 
3505104;Barbosa; 2.108 ; 5.632 ; 2 ; 1.693 ; 1.982.704 
2507002;Itaporanga; 8.181 ; 23.841 ; 2 ; 1.692 ; 5.306.772 
5222203;Vila Boa; 1.461 ; 4.181 ; 2 ; 1.692 ; 6.249.339 
3110202;Cajuri; 1.432 ; 4.087 ; 2 ; 1.691 ; 9.936.980 
1507151;São Domingos do Araguaia; 6.797 ; 21.043 ; 2 ; 1.691 ; 4.316.043 
3113503;Carbonita; 3.413 ; 8.481 ; 2 ; 1.690 ; 2.782.437 
1702703;Aurora do Tocantins; 1.273 ; 3.340 ; 2 ; 1.690 ; 4.205.908 
1505304;Oriximiná; 17.860 ; 67.671 ; 4 ; 1.690 ; 8.574.431 
3167707;Sobrália; 2.010 ; 5.137 ; 2 ; 1.690 ; 2.578.932 
2932705;Uruçuca; 7.856 ; 21.318 ; 2 ; 1.689 ; 17.415.664 
2200806;Antônio Almeida; 1.040 ; 3.145 ; 2 ; 1.688 ; 3.436.647 
1503903;Juruti; 12.346 ; 50.735 ; 5 ; 1.688 ; 6.246.832 
4311122;Jaquirana; 1.391 ; 3.686 ; 2 ; 1.688 ; 2.133.403 
3110400;Camacho; 1.050 ; 2.835 ; 1 ; 1.687 ; 1.293.869 
3115706;Central de Minas; 2.507 ; 6.159 ; 1 ; 1.686 ; 4.947.849 
3135506;Jequeri; 4.489 ; 12.375 ; 2 ; 1.684 ; 7.996.110 
2930709;Simões Filho; 42.149 ; 113.989 ; 2 ; 1.683 ; 424.484.666 
3111705;Canaã; 1.703 ; 4.710 ; 2 ; 1.682 ; 7.500.049 
5204953;Campos Verdes; 1.500 ; 4.003 ; 2 ; 1.682 ; 3.091.550 
1718006;Porto Alegre do Tocantins; 922 ; 2.865 ; 3 ; 1.681 ; 2.833.797 
3132800;Itambé do Mato Dentro; 828 ; 2.137 ; 2 ; 1.680 ; 3.558.115 
3171709;Virgínia; 3.297 ; 8.852 ; 2 ; 1.680 ; 7.150.441 
2702405;Delmiro Gouveia; 17.074 ; 51.193 ; 2 ; 1.680 ; 4.697.983 
3162575;São João do Manteninha; 2.119 ; 5.280 ; 1 ; 1.680 ; 5.530.504 
3158904;Santana do Manhuaçu; 3.160 ; 8.974 ; 2 ; 1.680 ; 15.686.737 
1301902;Itacoatiara; 27.619 ; 103.032 ; 5 ; 1.679 ; 6.031.598 
3122207;Divinolândia de Minas; 2.305 ; 6.514 ; 2 ; 1.679 ; 2.796.742 
2102804;Carolina; 7.811 ; 23.896 ; 3 ; 1.679 ; 4.462.242 
2404408;Grossos; 3.385 ; 9.897 ; 2 ; 1.679 ; 6.434.955 
2704500;Maragogi; 10.034 ; 31.976 ; 3 ; 1.679 ; 9.854.708 
3112653;Capitão Andrade; 1.791 ; 4.570 ; 2 ; 1.678 ; 5.682.692 
1303809;São Gabriel da Cachoeira; 10.030 ; 48.352 ; 7 ; 1.678 ; 4.530.836 
2600104;Afogados da Ingazeira; 14.819 ; 40.146 ; 2 ; 1.678 ; 10.103.321 
5219803;São Domingos; 3.467 ; 9.663 ; 2 ; 1.677 ; 3.117.923 
2304103;Crateús; 27.112 ; 76.215 ; 2 ; 1.677 ; 5.841.144 
3102506;Amparo do Serra; 1.574 ; 4.515 ; 2 ; 1.676 ; 3.868.362 
3100609;Água Boa; 4.462 ; 12.541 ; 2 ; 1.676 ; 10.804.434 
3157278;Santa Bárbara do Monte Verde; 1.209 ; 3.091 ; 2 ; 1.675 ; 3.114.377 
2613404;São José da Coroa Grande; 6.102 ; 18.767 ; 3 ; 1.675 ; 5.690.631 
3125002;Ewbank da Câmara; 1.363 ; 3.867 ; 2 ; 1.675 ; 2.148.002 
1500859;Anapu; 9.326 ; 31.499 ; 3 ; 1.675 ; 10.506.171 
3100906;Águas Formosas; 6.599 ; 18.389 ; 2 ; 1.674 ; 5.489.616 
2501500;Bananeiras; 7.524 ; 23.040 ; 2 ; 1.674 ; 18.427.383 
3160603;Santo Hipólito; 1.107 ; 2.703 ; 2 ; 1.672 ; 2.807.144 
1200708;Xapuri; 6.086 ; 18.219 ; 2 ; 1.670 ; 3.965.290 
3149408;Pedro Teixeira; 722 ; 1.810 ; 2 ; 1.670 ; 3.079.456 
2708600;São Miguel dos Campos; 16.921 ; 51.783 ; 2 ; 1.669 ; 5.017.271 
2905404;Cairu; 6.528 ; 17.713 ; 2 ; 1.669 ; 5.105.286 
3166709;Serra dos Aimorés; 2.675 ; 6.931 ; 2 ; 1.669 ; 6.437.562 
3150802;Piranga; 5.885 ; 16.927 ; 2 ; 1.668 ; 5.790.429 
3149002;Pedra Dourada; 1.004 ; 2.754 ; 2 ; 1.667 ; 2.270.906 
3162609;São João do Oriente; 2.774 ; 7.062 ; 2 ; 1.667 ; 2.648.389 
3125804;Fernandes Tourinho; 1.111 ; 2.785 ; 2 ; 1.667 ; 2.658.429 
2608800;Lajedo; 13.932 ; 39.464 ; 2 ; 1.667 ; 956.588.708 
2101608;Barra do Corda; 27.006 ; 84.079 ; 2 ; 1.667 ; 409.704.140 
2914703;Itaberaba; 23.503 ; 64.926 ; 2 ; 1.666 ; 5.633.094 
1400282;Iracema; 2.853 ; 9.568 ; 4 ; 1.666 ; 3.847.746 
1505064;Novo Repartimento; 18.520 ; 60.553 ; 3 ; 1.666 ; 63.813.015 
1200500;Sena Madureira; 12.586 ; 40.697 ; 3 ; 1.665 ; 5.760.281 
2404507;Guamaré; 4.911 ; 15.256 ; 2 ; 1.665 ; 4.524.403 
2301109;Aracati; 26.012 ; 75.002 ; 2 ; 1.665 ; 70.316.754 
1400050;Alto Alegre; 4.899 ; 19.904 ; 8 ; 1.665 ; 3.556.689 
1718659;Rio da Conceição; 566 ; 1.747 ; 3 ; 1.665 ; 2.502.393 
2313401;Tianguá; 25.640 ; 81.391 ; 2 ; 1.664 ; 5.046.611 
2404200;Goianinha; 8.322 ; 26.736 ; 2 ; 1.663 ; 30.263.419 
2100501;Alto Parnaíba; 3.403 ; 11.042 ; 4 ; 1.663 ; 9.970.343 
2210631;Sebastião Leal; 1.443 ; 4.446 ; 2 ; 1.662 ; 11.822.841 
3102852;Angelândia; 2.600 ; 7.699 ; 2 ; 1.661 ; 8.907.053 
3139201;Malacacheta; 6.422 ; 17.361 ; 2 ; 1.661 ; 6.278.035 
2910057;Dias d'Ávila; 25.852 ; 71.279 ; 2 ; 1.660 ; 4.406.861 
2918902;Lajedão; 1.486 ; 3.842 ; 2 ; 1.660 ; 12.697.378 
2606408;Gravatá; 32.065 ; 86.295 ; 2 ; 1.660 ; 6.658.463 
3123858;Entre Folhas; 1.930 ; 5.177 ; 2 ; 1.659 ; 8.014.448 
2211308;Valença do Piauí; 7.961 ; 22.269 ; 2 ; 1.659 ; 4.482.086 
1717909;Ponte Alta do Tocantins; 2.494 ; 7.525 ; 3 ; 1.658 ; 4.751.416 
2409902;Pendências; 4.206 ; 12.268 ; 2 ; 1.658 ; 5.356.344 
3159357;Santa Rita de Minas; 2.498 ; 6.751 ; 2 ; 1.656 ; 3.625.985 
1714880;Nova Olinda; 3.517 ; 10.352 ; 2 ; 1.656 ; 2.590.787 
3158201;Santa Maria do Suaçuí; 4.558 ; 12.655 ; 2 ; 1.656 ; 4.340.000 
1700400;Almas; 2.078 ; 6.456 ; 3 ; 1.655 ; 3.085.006 
3121803;Dionísio; 2.588 ; 6.828 ; 2 ; 1.655 ; 2.978.424 
1721307;Tupiratins; 678 ; 1.865 ; 2 ; 1.654 ; 6.467.362 
1505650;Placas; 5.874 ; 18.629 ; 2 ; 1.654 ; 34.150.504 
3133907;Itaverava; 1.995 ; 5.640 ; 2 ; 1.654 ; 3.283.698 
1712405;Lizarda; 984 ; 2.986 ; 3 ; 1.653 ; 6.814.861 
2504306;Catolé do Rocha; 10.631 ; 30.470 ; 2 ; 1.653 ; 4.176.971 
1501758;Brejo Grande do Araguaia; 2.128 ; 6.767 ; 3 ; 1.653 ; 5.863.031 
3133303;Itaobim; 6.895 ; 18.949 ; 2 ; 1.652 ; 4.840.393 
2933208;Vera Cruz; 16.548 ; 42.482 ; 2 ; 1.652 ; 10.046.373 
5101605;Barão de Melgaço; 2.428 ; 7.210 ; 3 ; 1.652 ; 2.570.761 
3136504;Jordânia; 3.472 ; 10.278 ; 3 ; 1.651 ; 5.721.274 
2111052;São João do Paraíso; 3.206 ; 9.901 ; 2 ; 1.651 ; 7.014.750 
5207907;Flores de Goiás; 4.313 ; 13.395 ; 3 ; 1.651 ; 6.328.207 
1720903;Taguatinga; 5.011 ; 13.957 ; 2 ; 1.650 ; 5.208.680 
2408201;Nísia Floresta; 9.842 ; 29.449 ; 2 ; 1.649 ; 5.392.514 
1710706;Itaguatins; 1.742 ; 5.167 ; 2 ; 1.648 ; 5.773.754 
